CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
958816175,09/23/2016,17:00:00,,,09/29/2016,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,FRONT OF,COMMERCIAL BUILDING,,,1009439,233641,40.807938757,-73.909011179,"(40.807938757, -73.909011179)"
333418079,09/23/2016,16:00:00,09/23/2016,16:00:00,09/29/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,1020288,188218,40.683226551,-73.870064745,"(40.683226551, -73.870064745)"
113372582,09/14/2016,20:00:00,09/14/2016,20:05:00,09/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,1005370,194179,40.699636283,-73.92383357,"(40.699636283, -73.92383357)"
947590360,09/28/2016,23:20:00,09/28/2016,23:22:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,,STREET,,,989670,185712,40.676419849,-73.980461382,"(40.676419849, -73.980461382)"
940052858,09/28/2016,22:45:00,09/28/2016,23:00:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,979467,173170,40.641995178,-74.017236111,"(40.641995178, -74.017236111)"
870974914,09/28/2016,22:20:00,09/28/2016,22:45:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,STREET,,,1056374,179622,40.65941208,-73.740047527,"(40.65941208, -73.740047527)"
890840911,09/28/2016,20:25:00,09/28/2016,20:30:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,STREET,,,1004965,167969,40.627696611,-73.9253747,"(40.627696611, -73.9253747)"
531021278,09/28/2016,20:06:00,,,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1020740,186502,40.678514674,-73.868444333,"(40.678514674, -73.868444333)"
973587216,09/28/2016,19:55:00,09/28/2016,19:58:00,09/28/2016,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,TAXI (LIVERY LICENSED),,,1017119,183909,40.671411663,-73.881511724,"(40.671411663, -73.881511724)"
701222038,09/28/2016,19:40:00,09/28/2016,19:45:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,,,1039684,197783,40.709379973,-73.80005304,"(40.709379973, -73.80005304)"
588516672,09/28/2016,19:30:00,09/28/2016,19:35:00,09/28/2016,105,ROBBERY,387,"ROBBERY,CLOTHING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,1003257,177086,40.652724649,-73.931502163,"(40.652724649, -73.931502163)"
648909019,09/28/2016,19:15:00,,,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1003896,176159,40.650178842,-73.929201973,"(40.650178842, -73.929201973)"
213975673,09/28/2016,19:10:00,09/28/2016,19:35:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,FAST FOOD,,,997704,178037,40.655345114,-73.951512704,"(40.655345114, -73.951512704)"
806949104,09/28/2016,19:00:00,09/28/2016,19:30:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1019328,215035,40.756836546,-73.873386312,"(40.756836546, -73.873386312)"
829694956,09/28/2016,18:20:00,,,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,960191,151264,40.58183635,-74.086615583,"(40.58183635, -74.086615583)"
657241745,09/28/2016,18:15:00,09/28/2016,18:30:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1043084,194575,40.700552837,-73.787817439,"(40.700552837, -73.787817439)"
362864030,09/28/2016,17:30:00,09/28/2016,17:39:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE - APT. HOUSE,,,1006303,181207,40.664028825,-73.920511221,"(40.664028825, -73.920511221)"
188660374,09/28/2016,17:12:00,09/28/2016,17:20:00,09/28/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,DEPARTMENT STORE,,,990629,173838,40.643827691,-73.977015248,"(40.643827691, -73.977015248)"
970804375,09/28/2016,16:05:00,09/28/2016,16:10:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,,STREET,,,1003102,163300,40.61488534,-73.932099277,"(40.61488534, -73.932099277)"
662660261,09/28/2016,16:00:00,09/28/2016,16:05:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,1052391,200604,40.717034182,-73.754191023,"(40.717034182, -73.754191023)"
725850930,09/28/2016,16:00:00,09/28/2016,16:03:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1005181,208159,40.738008463,-73.924471715,"(40.738008463, -73.924471715)"
455552399,09/28/2016,15:55:00,09/28/2016,16:14:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,1051143,202267,40.721608224,-73.758676482,"(40.721608224, -73.758676482)"
869062246,09/28/2016,15:36:00,09/28/2016,15:40:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1012410,253471,40.862357381,-73.898195791,"(40.862357381, -73.898195791)"
826959645,09/28/2016,14:30:00,,,09/28/2016,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1011293,259268,40.878271859,-73.902210636,"(40.878271859, -73.902210636)"
937855678,09/28/2016,14:05:00,09/28/2016,14:05:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,REAR OF,RESIDENCE - PUBLIC HOUSING,,REDFERN,1052668,161622,40.610035502,-73.753587353,"(40.610035502, -73.753587353)"
165532682,09/28/2016,13:20:00,09/28/2016,13:25:00,09/28/2016,105,ROBBERY,367,"ROBBERY, CHAIN STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,COMMERCIAL BUILDING,,,1050577,201860,40.720495373,-73.7607224,"(40.720495373, -73.7607224)"
130048136,09/28/2016,12:39:00,09/28/2016,12:46:00,09/28/2016,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,RESIDENCE - APT. HOUSE,,,1016378,243529,40.835055997,-73.883898102,"(40.835055997, -73.883898102)"
751680805,09/28/2016,11:40:00,,,09/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1017445,242946,40.833451885,-73.880045094,"(40.833451885, -73.880045094)"
224838794,09/28/2016,11:30:00,09/28/2016,11:35:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,MARINA/PIER,FLUSHING MEADOWS CORONA PARK,,1026689,216632,40.761187629,-73.846806521,"(40.761187629, -73.846806521)"
287512138,09/28/2016,11:10:00,,,09/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE - APT. HOUSE,,,1019646,240708,40.827300675,-73.872103186,"(40.827300675, -73.872103186)"
319568263,09/28/2016,10:40:00,09/28/2016,10:40:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,995147,197748,40.709450841,-73.960696358,"(40.709450841, -73.960696358)"
648449260,09/28/2016,05:10:00,09/28/2016,05:15:00,09/28/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,FOOD SUPERMARKET,,,992235,229168,40.795693893,-73.971162531,"(40.795693893, -73.971162531)"
866169818,09/28/2016,05:00:00,09/28/2016,05:30:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1013812,250884,40.855252263,-73.893138614,"(40.855252263, -73.893138614)"
518992195,09/28/2016,04:45:00,09/28/2016,05:15:00,09/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001213,229173,40.795694944,-73.93873725,"(40.795694944, -73.93873725)"
409937286,09/28/2016,03:02:00,09/28/2016,03:36:00,09/28/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,FOREST,1011100,239163,40.823090204,-73.90298906,"(40.823090204, -73.90298906)"
226131035,09/28/2016,02:20:00,09/28/2016,02:23:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,,STREET,,,986150,204458,40.727874687,-73.993146321,"(40.727874687, -73.993146321)"
244032484,09/28/2016,01:51:00,09/28/2016,01:54:00,09/28/2016,105,ROBBERY,363,"ROBBERY,BAR/RESTAURANT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,FAST FOOD,,,1039793,195661,40.703554914,-73.799677386,"(40.703554914, -73.799677386)"
822276511,09/28/2016,01:30:00,,,09/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,ADAMS,1010526,236983,40.817108447,-73.905071528,"(40.817108447, -73.905071528)"
575198308,09/28/2016,01:10:00,09/28/2016,01:13:00,09/28/2016,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,,TAXI (LIVERY LICENSED),,,1011758,238809,40.82211655,-73.900613077,"(40.82211655, -73.900613077)"
506637436,09/28/2016,00:30:00,09/28/2016,00:38:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,OTHER,,,993543,230539,40.799455636,-73.966436613,"(40.799455636, -73.966436613)"
612287774,09/28/2016,00:10:00,09/28/2016,00:15:00,09/28/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1007029,233108,40.806482362,-73.91771863,"(40.806482362, -73.91771863)"
535348494,09/27/2016,21:20:00,09/27/2016,21:30:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1003379,215133,40.757154418,-73.930954413,"(40.757154418, -73.930954413)"
882729310,09/27/2016,20:30:00,,,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1039709,196693,40.706388031,-73.799971844,"(40.706388031, -73.799971844)"
545968928,09/27/2016,19:00:00,09/27/2016,19:05:00,09/28/2016,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1017246,257318,40.872899467,-73.880693482,"(40.872899467, -73.880693482)"
266885718,09/27/2016,14:00:00,09/27/2016,14:02:00,09/28/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1009211,198347,40.711066457,-73.909965819,"(40.711066457, -73.909965819)"
598742141,09/25/2016,22:40:00,09/25/2016,23:00:00,09/28/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1001222,248959,40.850001888,-73.938654704,"(40.850001888, -73.938654704)"
877239699,09/27/2016,22:10:00,,,09/27/2016,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,STREET,,,1008449,184543,40.673179794,-73.912763975,"(40.673179794, -73.912763975)"
864855560,09/27/2016,22:00:00,09/27/2016,22:10:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,996179,175577,40.648595134,-73.957013213,"(40.648595134, -73.957013213)"
147060273,09/27/2016,21:20:00,09/27/2016,21:25:00,09/27/2016,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,984753,214362,40.755058896,-73.998185904,"(40.755058896, -73.998185904)"
725704144,09/27/2016,21:20:00,09/27/2016,21:25:00,09/27/2016,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,STREET,,,996677,179934,40.660553464,-73.955210555,"(40.660553464, -73.955210555)"
308210994,09/27/2016,20:15:00,09/27/2016,20:25:00,09/27/2016,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1039476,196580,40.70607933,-73.800813152,"(40.70607933, -73.800813152)"
852980464,09/27/2016,20:00:00,09/27/2016,20:20:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,40,OPPOSITE OF,STREET,,,1006699,233128,40.806538101,-73.918910596,"(40.806538101, -73.918910596)"
138215759,09/27/2016,19:55:00,09/27/2016,20:05:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,,STREET,,,1008689,240864,40.827765963,-73.911694102,"(40.827765963, -73.911694102)"
901005702,09/27/2016,19:44:00,,,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1006490,244533,40.837842121,-73.919627752,"(40.837842121, -73.919627752)"
482905655,09/27/2016,19:25:00,09/27/2016,19:35:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,103,OPPOSITE OF,STREET,,,1041920,196749,40.706527603,-73.791996756,"(40.706527603, -73.791996756)"
398763002,09/27/2016,18:30:00,09/27/2016,19:00:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1027164,240276,40.826081634,-73.844940808,"(40.826081634, -73.844940808)"
354855756,09/27/2016,18:17:00,09/27/2016,18:20:00,09/27/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,SMALL MERCHANT,,,984302,206427,40.733279314,-73.999813819,"(40.733279314, -73.999813819)"
826549983,09/27/2016,18:00:00,09/27/2016,18:00:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,942397,168312,40.628563417,-74.150780817,"(40.628563417, -74.150780817)"
233286978,09/27/2016,17:00:00,09/27/2016,17:30:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1032589,194702,40.700964974,-73.825666489,"(40.700964974, -73.825666489)"
224290745,09/27/2016,16:30:00,,,09/27/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1012453,254039,40.863916231,-73.898037946,"(40.863916231, -73.898037946)"
445416748,09/27/2016,16:10:00,09/27/2016,16:25:00,09/27/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,FOOD SUPERMARKET,,,996394,177700,40.654422016,-73.956234601,"(40.654422016, -73.956234601)"
362417448,09/27/2016,15:46:00,09/27/2016,15:47:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,982950,174396,40.645361481,-74.004685992,"(40.645361481, -74.004685992)"
775281139,09/27/2016,15:30:00,09/27/2016,15:32:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,,BUS (OTHER),,,1022149,204776,40.728666537,-73.863261643,"(40.728666537, -73.863261643)"
490963809,09/27/2016,15:10:00,09/27/2016,15:19:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,RESIDENCE - APT. HOUSE,,,1004328,214937,40.756614345,-73.92752954,"(40.756614345, -73.92752954)"
911512141,09/27/2016,15:00:00,09/27/2016,15:30:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,FAST FOOD,,,982765,177368,40.653518949,-74.005353294,"(40.653518949, -74.005353294)"
690158239,09/27/2016,15:00:00,09/27/2016,15:30:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,OPPOSITE OF,STREET,,,1015657,251258,40.856272411,-73.886467431,"(40.856272411, -73.886467431)"
929398642,09/27/2016,14:25:00,09/27/2016,14:40:00,09/27/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1010454,249786,40.852249186,-73.905281635,"(40.852249186, -73.905281635)"
413746611,09/27/2016,13:20:00,09/27/2016,13:25:00,09/27/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,SMALL MERCHANT,,,1009628,239878,40.825057027,-73.908304871,"(40.825057027, -73.908304871)"
292925338,09/27/2016,13:15:00,09/27/2016,13:30:00,09/27/2016,105,ROBBERY,375,"ROBBERY,PHARMACY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,DRUG STORE,,,1009067,164280,40.617560538,-73.910610626,"(40.617560538, -73.910610626)"
395459005,09/27/2016,13:00:00,09/27/2016,13:05:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,77,,TRANSIT - NYC SUBWAY,,,1003358,182945,40.668806093,-73.931121567,"(40.668806093, -73.931121567)"
763711264,09/27/2016,13:00:00,09/27/2016,13:25:00,09/27/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,990784,224630,40.783239491,-73.976407429,"(40.783239491, -73.976407429)"
289084379,09/27/2016,12:00:00,,,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,,STREET,,,985751,206938,40.734681757,-73.994585345,"(40.734681757, -73.994585345)"
242729567,09/27/2016,12:00:00,09/27/2016,12:05:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1008972,250661,40.854655074,-73.910635403,"(40.854655074, -73.910635403)"
554638620,09/27/2016,11:55:00,09/27/2016,12:10:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,997240,170490,40.634630918,-73.953199509,"(40.634630918, -73.953199509)"
988299661,09/27/2016,11:40:00,09/27/2016,11:50:00,09/27/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,CHAIN STORE,,,990832,202826,40.723392998,-73.976255443,"(40.723392998, -73.976255443)"
989415723,09/27/2016,11:17:00,09/27/2016,11:20:00,09/27/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,GROCERY/BODEGA,,,999666,239429,40.823847653,-73.944300899,"(40.823847653, -73.944300899)"
187150023,09/27/2016,10:00:00,09/27/2016,10:30:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1005454,176287,40.650526581,-73.923586916,"(40.650526581, -73.923586916)"
834947201,09/27/2016,09:41:00,09/27/2016,09:43:00,09/27/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,GROCERY/BODEGA,,,1000186,239141,40.823056252,-73.942422738,"(40.823056252, -73.942422738)"
494318834,09/27/2016,07:10:00,,,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1005667,194794,40.7013236,-73.922760504,"(40.7013236, -73.922760504)"
288934880,09/27/2016,04:00:00,,,09/27/2016,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,7,,TRANSIT - NYC SUBWAY,,,986967,199425,40.714060101,-73.990200647,"(40.714060101, -73.990200647)"
288362459,09/27/2016,03:00:00,09/27/2016,03:15:00,09/27/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1007951,238554,40.821427682,-73.914368932,"(40.821427682, -73.914368932)"
393184121,09/27/2016,02:08:00,,,09/27/2016,105,ROBBERY,380,"ROBBERY,CAR JACKING",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,STREET,,,1059105,199006,40.712593814,-73.729988994,"(40.712593814, -73.729988994)"
471154040,09/27/2016,00:30:00,09/27/2016,00:35:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,FRONT OF,OTHER,,,1011920,242929,40.833424263,-73.900010769,"(40.833424263, -73.900010769)"
258935656,09/27/2016,00:00:00,09/27/2016,00:20:00,09/27/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1008345,195533,40.703345095,-73.913099593,"(40.703345095, -73.913099593)"
762666461,09/26/2016,23:45:00,09/27/2016,00:30:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1005597,234066,40.809115383,-73.922888284,"(40.809115383, -73.922888284)"
397981161,09/26/2016,23:30:00,09/26/2016,23:35:00,09/27/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,26,,STREET,,,997846,237444,40.818402377,-73.95088088,"(40.818402377, -73.95088088)"
