INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC
2016289760.0,2016289760521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-05-09 12:59:59,,2016-05-09 14:45:00,2400 BLOCK E 33RD AVE,3152384.0,1703317.0,-104.9579543,39.7631631,2,212,clayton,1,0
2015594383.0,2015594383521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-10-11 21:45:00,2015-10-11 22:09:59,2015-10-11 23:49:59,,3191315.0,1710031.0,-104.8192984,39.7808746,5,512,montbello,1,0
2012193838.0,2012193838521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-05-09 00:55:00,2012-05-09 01:05:00,2012-05-09 01:28:00,10000 BLOCK E GIRARD AVE,3177018.0,1663998.0,-104.8712991,39.6547889,3,323,hampden,1,0
2015320956.0,2015320956521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-06-09 23:38:00,,2015-06-10 01:50:59,3400 BLK N HIGH ST,3150505.0,1703837.0,-104.9646271,39.7646211,2,211,cole,1,0
2016750070.0,2016750070521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-11-21 17:29:59,2016-11-22 17:29:59,2016-11-23 13:15:59,3518 W 17TH AVE,3131118.0,1696138.0,-105.0337293,39.7437795,1,121,west-colfax,1,0
2015475629.0,2015475629521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-08-19 19:19:59,2015-08-19 19:25:00,2015-08-19 19:25:00,3500 BLK N FAIRFAX ST,3160645.0,1704416.0,-104.9285452,39.766041,2,221,northeast-park-hill,1,0
2015185945.0,2015185945521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-04-05 23:16:00,,2015-04-05 23:16:00,3557 N VINE ST,3151084.0,1704639.0,-104.9625506,39.7668134,2,211,cole,1,0
201280340.0,201280340521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-02-27 16:40:00,,2012-02-27 16:41:59,N SPEER BLVD / AURARIA PKWY,3139686.0,1697904.0,-105.0032268,39.7485028,1,123,auraria,1,0
2016829911.0,2016829911521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-31 08:10:00,,2016-12-31 09:15:59,1601 CHESTNUT PL,3139627.0,1699486.0,-105.0034058,39.7528466,6,612,union-station,1,0
2016154344.0,2016154344521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-03-11 05:20:59,,2016-03-11 05:20:59,2800 BLK N ST PAUL ST,3154200.0,1701462.0,-104.9515346,39.7580409,2,213,skyland,1,0
2016770196.0,2016770196521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-03 02:15:00,,2016-12-03 02:32:00,2800 BLK N GLENCOE ST,3161352.0,1701178.0,-104.9261031,39.75714,2,221,north-park-hill,1,0
2016648205.0,2016648205521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-10-09 23:57:00,,2016-10-10 03:58:00,13072 E ELMENDORF PL,3186439.0,1714147.0,-104.8365397,39.7922725,5,512,montbello,1,0
2016618899.0,2016618899521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-09-26 23:32:59,,2016-09-27 04:40:00,100 BLOCK S WEIR DR,3128027.0,1685432.0,-105.0449118,39.7144324,4,411,barnum-west,1,0
2013155673.0,2013155673521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-04-07 06:00:00,2013-04-07 06:20:00,2013-04-07 08:26:59,1800 BLK E 40TH AVE,3150220.0,1706759.0,-104.9655797,39.7726471,2,211,cole,1,0
2015517733.0,2015517733521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-09-06 17:00:00,2015-09-06 17:29:59,2015-09-07 07:47:59,,3139747.0,1708223.0,-105.002809,39.7768292,1,112,sunnyside,1,0
2016784960.0,2016784960521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-09 18:49:59,,2016-12-09 18:49:59,800 BLK S PATTON CT,3129550.0,1680920.0,-105.0395795,39.7020249,4,412,westwood,1,0
2012364101.0,2012364101521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-08-10 21:43:00,,2012-08-10 23:48:59,1090 S PARKER RD,3169130.0,1679404.0,-104.8989515,39.6972284,3,321,windsor,1,0
2016253956.0,2016253956521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-04-24 04:21:00,,2016-04-24 06:08:59,3224 N WILLIAMS ST,3150232.0,1703079.0,-104.965614,39.7625447,2,211,cole,1,0
2012491287.0,2012491287521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-10-21 18:59:59,2012-10-21 19:15:00,2012-10-21 20:58:59,E 51ST PL / N EAGLE CT,3192233.0,1712342.0,-104.8159704,39.7871997,5,512,montbello,1,0
201634026.0,201634026521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-01-17 02:19:59,,2016-01-17 03:46:00,1082 N BROADWAY ST,3144262.0,1692483.0,-104.9870621,39.7335514,6,623,capitol-hill,1,0
2012196809.0,2012196809521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-05-10 21:23:00,,2012-05-10 23:09:00,1536 N UINTA ST,3170838.0,1695373.0,-104.8925023,39.741035,2,223,east-colfax,1,0
2014225426.0,2014225426521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-05-03 23:39:59,,2014-05-03 23:39:59,900 BLOCK N KNOX CT,3131613.0,1691863.0,-105.0320474,39.7320368,1,122,villa-park,1,0
2016445554.0,2016445554521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-07-13 17:00:00,2016-07-14 15:59:59,2016-07-14 17:12:00,7930 E COLFAX AVE,3169851.0,1695021.0,-104.8960203,39.7400868,2,223,east-colfax,1,0
2016237508.0,2016237508521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-04-17 02:51:00,,2016-04-17 03:05:59,27TH ST / CALIFORNIA ST,3146507.0,1700475.0,-104.9789169,39.7554557,2,211,five-points,1,0
2016484917.0,2016484917521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-07-31 22:50:59,,2016-08-01 20:17:59,800 BLOCK S LOWELL BLVD,3131059.0,1680918.0,-105.0342166,39.7019983,4,412,westwood,1,0
2015210904.0,2015210904521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-04-18 00:55:00,2015-04-18 01:34:00,2015-04-18 01:34:00,1200 BLOCK N TAMARAC ST,3170189.0,1693459.0,-104.8948554,39.7357927,2,223,east-colfax,1,0
2016646407.0,2016646407521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-10-09 01:15:00,,2016-10-09 02:03:00,4600 BLK N AUCKLAND CT,3186853.0,1709677.0,-104.8351829,39.7799936,5,512,montbello,1,0
2014571010.0,2014571010521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-10-27 00:49:59,2014-10-27 00:55:00,2014-10-27 03:04:59,E COLFAX AVE / N PENNSYLVANIA ST,3145924.0,1694851.0,-104.9811047,39.7400261,6,623,capitol-hill,1,0
2016259967.0,2016259967521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-04-26 17:48:59,,2016-04-26 18:50:59,,3151958.0,1704849.0,-104.9594372,39.7673756,2,212,clayton,1,0
2016690164.0,2016690164521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-10-27 22:40:00,,2016-10-27 22:40:00,2600 BLK WELTON ST,3146491.0,1699902.0,-104.9789855,39.753883,2,211,five-points,1,0
2015184429.0,2015184429521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-04-05 01:44:59,,2015-04-05 02:10:59,E ALBROOK DR / N ANAHEIM CT,3186971.0,1708808.0,-104.8347857,39.7776057,5,512,montbello,1,0
2012314998.0,2012314998521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-07-14 22:50:00,2012-07-14 22:54:59,2012-07-14 23:22:00,1000 BLK E 24TH AVE,3147823.0,1699365.0,-104.9742592,39.7523878,2,211,five-points,1,0
2016375738.0,2016375738521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-06-14 23:00:00,2016-06-15 11:00:00,2016-06-15 14:15:00,2260 S SHERIDAN BLVD,3125869.0,1671179.0,-105.0528319,39.675334,4,421,harvey-park,1,0
2015683959.0,2015683959521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-11-22 22:15:00,,2015-11-22 22:47:00,4000 BLOCK W TENNESSEE AVE,3129207.0,1679635.0,-105.0408216,39.6985021,4,412,westwood,1,0
2012271545.0,2012271545521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-06-21 16:30:00,2012-06-21 16:30:00,2012-06-21 19:38:59,3215 W AVONDALE DR,3132760.0,1693847.0,-105.0279326,39.737467,1,122,west-colfax,1,0
2012267678.0,2012267678521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-06-19 15:26:00,2012-06-19 15:27:00,2012-06-19 15:59:59,1400 BLK STOUT ST,3142027.0,1696565.0,-104.994928,39.7447916,6,611,cbd,1,0
2016606983.0,2016606983521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-09-22 07:09:59,,2016-09-22 08:39:59,1710 W 51ST AVE,3138598.0,1712440.0,-105.0068154,39.7884226,1,111,chaffee-park,1,0
2012349881.0,2012349881521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-08-03 00:27:59,2012-08-03 00:27:59,2012-08-03 01:50:59,3600 BLOCK N HUDSON ST,3162095.0,1705258.0,-104.9233684,39.7683273,2,221,northeast-park-hill,1,0
20161264.0,20161264521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-01-01 15:37:59,,2016-01-01 15:37:59,14055 E ANDREWS DR,3187835.0,1711424.0,-104.8316434,39.7847695,5,512,montbello,1,0
2016695102.0,2016695102521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-10-29 23:45:59,,2016-10-29 23:45:59,S GARRISON ST / S FIELD WAY,3112236.0,1653727.0,-105.1015364,39.6275976,4,423,marston,1,0
2015718559.0,2015718559521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-12-10 17:49:59,,2015-12-10 18:49:59,4400 BLOCK W KENTUCKY AVE,3128152.0,1680295.0,-105.044559,39.7003285,4,412,westwood,1,0
2016235780.0,2016235780521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-04-16 03:36:59,,2016-04-16 04:27:00,3000 BLK N LAFAYETTE ST,3148780.0,1702071.0,-104.9707996,39.7598009,2,211,whittier,1,0
2012166218.0,2012166218521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-04-22 19:50:00,,2012-04-22 20:29:00,2700 BLK W ILIFF AVE,3134688.0,1670947.0,-105.021506,39.6745738,4,422,college-view-south-platte,1,0
2015489892.0,2015489892521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-08-26 01:38:59,,2015-08-26 06:43:00,4200 BLOCK MORRISON RD,3128891.0,1681761.0,-105.0419064,39.7043428,4,412,westwood,1,0
2016826659.0,2016826659521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-29 17:10:00,,2016-12-29 21:04:59,800 BLK N NEWTON ST,3130049.0,1691178.0,-105.0376205,39.7301783,1,122,villa-park,1,0
2016271566.0,2016271566521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-05-02 00:00:00,2016-05-02 00:01:59,2016-05-02 00:20:00,3000 BLOCK N ELIZABETH ST,3153010.0,1702039.0,-104.9557549,39.7596445,2,213,skyland,1,0
2016432687.0,2016432687521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-07-08 21:40:00,,2016-07-08 22:21:59,1000 BLOCK N HOOKER ST,3132656.0,1692260.0,-105.0283317,39.7331119,1,122,villa-park,1,0
2016772374.0,2016772374521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-04 03:20:00,,2016-12-04 03:20:00,3100 BLK N STEELE ST,3154541.0,1702508.0,-104.9502992,39.7609067,2,213,skyland,1,0
2016748025.0,2016748025521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-11-22 14:00:00,,2016-11-22 16:37:00,2700 N DECATUR ST,3134416.0,1700710.0,-105.0219159,39.7562834,1,121,jefferson-park,1,0
201333256.0,201333256521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-01-20 21:59:59,2013-01-20 22:19:59,2013-01-21 13:15:59,,3172959.0,1694307.0,-104.884986,39.7380695,2,223,east-colfax,1,0
2016817251.0,2016817251521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-24 19:25:59,,2016-12-24 20:13:59,2500 BLK WELTON ST,3146292.0,1699735.0,-104.9796967,39.7534277,2,211,five-points,1,0
2016628247.0,2016628247521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-09-30 20:57:00,,2016-09-30 21:40:59,1000 BLK S PATTON CT,3129649.0,1679596.0,-105.0392515,39.6983889,4,412,westwood,1,0
2016399302.0,2016399302521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-06-25 06:59:59,,2016-06-25 08:20:59,1900 BLOCK N QUEBEC ST,3167849.0,1697086.0,-104.9030908,39.7457919,2,223,east-colfax,1,0
2016125497.0,2016125497521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-02-27 18:34:59,2016-02-27 18:40:00,2016-02-27 19:12:59,1000 BLOCK 30TH ST,3146639.0,1702332.0,-104.9784095,39.7605514,2,211,five-points,1,0
201571288.0,201571288521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-02-06 02:00:00,,2015-02-06 03:46:59,2190 S HOLLY ST,3162819.0,1671783.0,-104.9215511,39.6764195,3,322,goldsmith,1,0
2016255556.0,2016255556521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-04-24 22:35:59,,2016-04-24 23:00:59,W CEDAR AVE / S GROVE ST,3133258.0,1685077.0,-105.0263244,39.7133845,4,411,barnum,1,0
2016727405.0,2016727405521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-11-13 02:39:00,,2016-11-13 03:17:59,W NEVADA PL / S UTICA ST,3127703.0,1684016.0,-105.0460886,39.7105496,4,412,westwood,1,0
2012304329.0,2012304329521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-07-09 00:00:00,2012-07-09 00:20:00,2012-07-09 00:30:00,,3139350.0,1702436.0,-105.0043337,39.7609489,1,113,highland,1,0
2016589381.0,2016589381521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-09-14 02:06:59,,2016-09-14 02:29:59,E 26TH AVE / N EMERSON ST,3147397.0,1700176.0,-104.9757577,39.7546209,2,211,five-points,1,0
2013236380.0,2013236380521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-05-26 18:20:00,2013-05-26 18:34:59,2013-05-26 18:59:00,1400 BLK N LOWELL BLVD,3130980.0,1694655.0,-105.0342471,39.7397103,1,122,west-colfax,1,0
2014444704.0,2014444704521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-08-23 21:34:59,,2014-08-23 21:59:59,E 35TH AVE / N GAYLORD ST,3151528.0,1704253.0,-104.9609794,39.7657465,2,211,cole,1,0
2016718171.0,2016718171521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-11-08 21:00:00,,2016-11-08 21:45:00,3645 N CLAYTON ST,3153163.0,1705011.0,-104.9551473,39.7678006,2,212,clayton,1,0
2016538347.0,2016538347521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-08-23 18:53:00,,2016-08-23 19:40:00,700 BLK N NEWTON ST,3130229.0,1690641.0,-105.0369903,39.7287017,1,122,villa-park,1,0
201520813.0,201520813521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-01-11 23:36:59,,2015-01-12 01:00:59,6637 E EVANS AVE,3165757.0,1672569.0,-104.9110954,39.6785255,3,322,virginia-village,1,0
2015662895.0,2015662895521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-11-12 13:12:00,,2015-11-12 13:57:00,3700 BLK N GARFIELD ST,3156197.0,1705477.0,-104.9443444,39.7690294,2,212,clayton,1,0
2016508184.0,2016508184521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-08-11 00:17:00,,2016-08-11 00:17:59,868 N YATES ST,3126335.0,1691264.0,-105.0508236,39.7304656,1,122,villa-park,1,0
2014112346.0,2014112346521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-03-04 20:19:59,2014-03-04 20:35:00,2014-03-04 20:35:00,4900 S ULSTER ST,3171480.0,1653759.0,-104.8912111,39.6267838,3,323,hampden-south,1,0
2015218142.0,2015218142521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-04-21 15:34:59,2015-04-21 15:40:00,2015-04-21 15:40:00,8000 BLK E COLFAX AVE,3170173.0,1695123.0,-104.8948729,39.7403609,2,223,east-colfax,1,0
2016822683.0,2016822683521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-28 00:10:00,2016-12-28 00:24:59,2016-12-28 01:24:00,3700 BLK W 16TH AVE,3130494.0,1695725.0,-105.0359558,39.7426545,1,121,west-colfax,1,0
2014582066.0,2014582066521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-11-01 06:00:00,,2014-11-01 10:37:00,300 BLOCK S UTICA ST,3127727.0,1684149.0,-105.046001,39.7109144,4,412,westwood,1,0
2016487308.0,2016487308521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-08-01 23:46:59,,2016-08-02 04:12:59,1190 N PERRY ST,3129593.0,1692773.0,-105.039213,39.7345633,1,122,west-colfax,1,0
2015723401.0,2015723401521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-12-13 01:40:00,,2015-12-13 04:27:00,1599 N WILLIAMS ST,3150075.0,1695369.0,-104.9663336,39.741382,6,622,city-park-west,1,0
201664805.0,201664805521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-01-31 00:20:00,,2016-01-31 00:20:00,1900 BLK E 37TH AVE,3150797.0,1705147.0,-104.9635609,39.7682126,2,211,cole,1,0
2014512032.0,2014512032521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-09-27 05:29:59,2014-09-27 06:59:59,2014-09-27 08:16:59,1451 24TH ST,3143854.0,1701495.0,-104.9883322,39.7582972,6,612,five-points,1,0
2012591910.0,2012591910521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-12-22 23:00:00,2012-12-23 09:00:00,2012-12-23 10:30:00,,3138300.0,1683870.0,-105.0084258,39.7099975,4,412,athmar-park,1,0
2015408907.0,2015408907521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-07-20 00:30:00,,2015-07-20 02:04:59,1751 S BANNOCK ST,3143441.0,1674853.0,-104.9903328,39.685166,3,313,overland,1,0
2016799859.0,2016799859521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-16 08:23:59,,2016-12-16 08:23:59,700 BLOCK N OSCEOLA ST,3129929.0,1690541.0,-105.0380587,39.7284313,1,122,villa-park,1,0
2016563481.0,2016563481521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-09-03 00:45:00,,2016-09-03 01:44:59,1670 S CLAY ST,3135057.0,1675440.0,-105.0201108,39.6869028,4,422,ruby-hill,1,0
2016803520.0,2016803520521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-12-17 23:04:59,,2016-12-17 23:04:59,4600 BLK W 10TH AVE,3127472.0,1692303.0,-105.0467627,39.7333023,1,122,villa-park,1,0
2016733432.0,2016733432521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-11-15 19:50:00,,2016-11-15 19:50:59,2400 BLOCK W CEDAR AVE,3136092.0,1684936.0,-105.0162536,39.7129564,4,411,valverde,1,0
2016160648.0,2016160648521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-03-13 19:19:59,,2016-03-13 21:21:59,4401 W 3RD AVE,3128235.0,1687980.0,-105.044127,39.7214244,4,411,barnum-west,1,0
2015296532.0,2015296532521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-05-29 21:08:00,,2015-05-29 21:08:00,4500 BLK N SHOSHONE ST,3137670.0,1708621.0,-105.0101907,39.7779527,1,111,sunnyside,1,0
2012248267.0,2012248267521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-06-08 20:55:00,2012-06-08 21:00:00,2012-06-08 21:42:00,,3160080.0,1703425.0,-104.9305771,39.7633303,2,221,northeast-park-hill,1,0
2016707220.0,2016707220521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-11-03 23:13:00,,2016-11-04 00:20:59,12900 BLOCK E 56TH AVE,3186256.0,1716249.0,-104.8371363,39.7980464,5,512,montbello,1,0
2016531936.0,2016531936521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-08-21 01:11:00,,2016-08-21 01:11:00,2100 BLK W CUSTER PL,3137113.0,1682676.0,-105.0126676,39.7067372,4,412,athmar-park,1,0
2015489780.0,2015489780521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-08-26 00:01:00,,2015-08-26 01:28:00,1500 BLK N LOGAN ST,3145678.0,1695225.0,-104.9819719,39.7410566,6,621,north-capitol-hill,1,0
2013431087.0,2013431087521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-09-08 21:45:00,2013-09-08 21:59:59,2013-09-08 22:05:00,3255 S PARKER RD,3182961.0,1665102.0,-104.8501645,39.6577048,3,323,kennedy,1,0
2012132403.0,2012132403521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-03-31 23:29:59,2012-03-31 23:45:00,2012-04-01 01:27:00,7295 LEETSDALE DR,3167768.0,1679965.0,-104.9037785,39.6987931,3,321,washington-virginia-vale,1,0
2016567905.0,2016567905521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-09-05 00:11:59,,2016-09-05 00:39:00,3300 BLOCK N CHERRY ST,3159106.0,1703446.0,-104.9340412,39.7634047,2,221,northeast-park-hill,1,0
2013622124.0,2013622124521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-12-24 08:00:00,2013-12-27 17:00:00,2013-12-27 18:27:00,1895 S FEDERAL BLVD,3133559.0,1673821.0,-105.0254635,39.6824799,4,421,mar-lee,1,0
2016589371.0,2016589371521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-09-14 01:54:00,,2016-09-14 02:12:00,4700 BLK W 2ND AVE,3127241.0,1687489.0,-105.0476693,39.7200901,4,411,barnum-west,1,0
201399789.0,201399789521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-03-02 08:29:59,,2013-03-02 15:27:00,,3165967.0,1684742.0,-104.9100685,39.7119392,3,321,hilltop,1,0
2014459052.0,2014459052521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-08-31 02:00:00,,2014-08-31 02:00:59,4500 BLK W DAKOTA AVE,3127448.0,1683806.0,-105.0469987,39.7099766,4,412,westwood,1,0
2015533771.0,2015533771521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-09-14 16:30:00,2015-09-14 16:30:00,2015-09-14 16:41:00,1600 BLK N WILLOW ST,3171964.0,1696231.0,-104.8884779,39.7433696,2,223,east-colfax,1,0
2015645029.0,2015645029521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-11-03 18:34:59,2015-11-03 18:40:00,2015-11-03 18:40:00,,3185558.0,1709422.0,-104.8397969,39.7793195,5,512,montbello,1,0
2012223044.0,2012223044521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-05-26 00:17:59,,2012-05-26 00:23:00,5500 BLK N AUCKLAND WAY,3189382.0,1715894.0,-104.826021,39.7970087,5,512,montbello,1,0
2012272760.0,2012272760521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2012-06-22 13:09:59,2012-06-22 13:21:00,2012-06-22 13:21:00,1230 W 38TH AVE,3140149.0,1705385.0,-105.0014342,39.7690324,1,113,highland,1,0
201680745.0,201680745521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-02-07 20:25:00,,2016-02-07 21:01:59,3800 BLOCK E 38TH AVE,3156778.0,1705513.0,-104.9422768,39.7691184,2,212,clayton,1,0
2016339943.0,2016339943521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-05-31 13:44:00,,2016-05-31 13:45:59,3600 BLK N ONEIDA ST,3166458.0,1705453.0,-104.9078435,39.7687855,2,221,northeast-park-hill,1,0
2015736441.0,2015736441521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-12-19 19:34:59,,2015-12-19 19:34:59,2600 BLOCK N COLUMBINE ST,3152596.0,1700377.0,-104.9572627,39.7550888,2,213,skyland,1,0
2013558133.0,2013558133521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-11-19 08:29:59,,2013-11-19 08:29:59,5075 W BINGHAM PL,3126117.0,1682756.0,-105.051748,39.7071123,4,412,westwood,1,0
2015150442.0,2015150442521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-03-18 23:00:00,2015-03-19 04:53:00,2015-03-19 04:53:00,1200 BLK N COLORADO BLVD,3157369.0,1693508.0,-104.9404375,39.7361528,2,222,hale,1,0
2016315592.0,2016315592521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-05-20 19:09:00,,2016-05-20 19:44:00,1150 S SHOSHONE ST,3137763.0,1678634.0,-105.0104348,39.6956314,4,422,ruby-hill,1,0
2016678366.0,2016678366521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-10-23 03:42:00,,2016-10-23 04:06:59,5300 BLOCK E 38TH AVE,3161580.0,1705558.0,-104.9251936,39.7691598,2,221,northeast-park-hill,1,0
2013182695.0,2013182695521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-04-25 01:40:00,,2013-04-25 01:47:00,2500 BLK S DAYTON WAY,3176396.0,1669778.0,-104.8733666,39.6706681,3,323,hampden,1,0
2014224262.0,2014224262521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2014-05-03 14:26:59,2014-05-03 14:29:00,2014-05-03 15:07:00,,3184673.0,1713596.0,-104.8428382,39.7907952,5,512,montbello,1,0
2016664143.0,2016664143521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2016-10-16 23:16:00,,2016-10-16 23:45:59,200 BLOCK S WINDSOR DR,3126859.0,1684627.0,-105.0490777,39.7122385,4,411,barnum-west,1,0
2013161464.0,2013161464521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2013-04-11 04:54:59,,2013-04-11 05:45:59,00 BLKO S OSCEOLA ST,3129852.0,1686051.0,-105.0384135,39.7161064,4,411,barnum,1,0
2017206.0,2017206521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2017-01-01 01:12:59,,2017-01-01 03:45:00,161 N UTICA ST,3128041.0,1687271.0,-105.0448293,39.7194807,4,411,barnum-west,1,0
2015412144.0,2015412144521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,2015-07-21 17:48:00,,2015-07-21 18:05:59,4300 BLOCK E 30TH AVE,3158376.0,1702235.0,-104.9366646,39.7600927,2,221,north-park-hill,1,0
